MmbCode,Cluster,GareMedie,AnniPresenza,Eta,Sesso,AncoraAttivo
MRR064 ,Regolare Fedele,37.6,5,83.0,M,False
MRR066 ,Sociale,12.75,4,80.0,M,False
MRR067 ,Sociale,16.666666666666668,3,75.0,M,False
MRR068 ,Regolare Fedele,47.44444444444444,9,71.0,F,True
MRR069 ,Regolare Fedele,33.166666666666664,6,83.0,M,False
MRR071 ,Sociale,29.22222222222222,9,72.0,F,True
MRR076 ,Regolare Fedele,34.714285714285715,7,88.0,M,False
MRR081 ,Regolare Fedele,68.0,7,81.0,F,False
MRR088 ,Agonista Attivo,64.44444444444444,9,73.0,F,True
MRR092 ,Super Agonista,202.0,1,63.0,F,True
MRR097 ,Regolare Fedele,33.833333333333336,6,55.0,M,True
MRR106 ,Agonista Attivo,140.11111111111111,9,36.0,M,True
MRR107 ,Occasionale,1.0,2,21.0,F,False
MRR108 ,Occasionale,1.75,4,84.0,M,False
MRR112 ,Occasionale,8.5,4,78.0,F,False
MRR114 ,Occasionale,4.0,1,44.0,F,False
MRR118 ,Occasionale,3.0,2,58.0,M,False
MRR123 ,Regolare Fedele,41.25,8,70.0,M,True
MRR127 ,Regolare Fedele,50.0,4,86.0,M,False
MRR132 ,Occasionale,4.0,1,80.0,M,False
MRR133 ,Regolare Fedele,39.166666666666664,6,81.0,M,False
MRR136 ,Regolare Fedele,35.111111111111114,9,60.0,F,True
MRR140 ,Sociale,12.5,2,19.0,M,False
MRR141 ,Sociale,24.375,8,73.0,F,True
MRR144 ,Sociale,15.857142857142858,7,75.0,M,False
MRR145 ,Occasionale,9.625,8,71.0,F,True
MRR149 ,Agonista Attivo,66.28571428571429,7,88.0,F,False
MRR150 ,Sociale,17.375,8,68.0,M,True
MRR152 ,Occasionale,5.0,1,42.0,F,False
MRR156 ,Occasionale,2.3333333333333335,3,81.0,F,True
MRR162 ,Sociale,18.0,4,83.0,F,True
MRR170 ,Sociale,23.5,2,83.0,F,False
MRR171 ,Sociale,29.875,8,64.0,M,True
MRR179 ,Regolare,47.0,3,90.0,M,False
MRR188 ,Regolare Fedele,50.5,6,78.0,M,True
MRR199 ,Regolare Fedele,41.77777777777778,9,86.0,M,True
MRR202 ,Regolare Fedele,90.0,9,86.0,M,True
MRR208 ,Occasionale,1.0,1,72.0,F,False
MRR209 ,Occasionale,2.6666666666666665,3,84.0,M,False
MRR223 ,Sociale,21.333333333333332,9,57.0,F,True
MRR225 ,Regolare Fedele,31.0,4,64.0,F,False
MRR232 ,Regolare Fedele,33.888888888888886,9,79.0,M,True
MRR243 ,Regolare Fedele,53.888888888888886,9,87.0,F,True
MRR244 ,Sociale,12.666666666666666,3,87.0,M,False
MRR253 ,Occasionale,6.555555555555555,9,65.0,F,True
MRR255 ,Regolare Fedele,34.44444444444444,9,83.0,F,True
MRR256 ,Super Agonista,159.0,9,79.0,F,True
MRR265 ,Sociale,14.857142857142858,7,74.0,M,True
MRR266 ,Regolare,55.0,3,57.0,M,True
MRR267 ,Regolare Fedele,68.33333333333333,9,74.0,F,True
MRR268 ,Sociale,25.88888888888889,9,53.0,F,True
MRR276 ,Occasionale,6.25,4,79.0,F,False
MRR290 ,Occasionale,5.0,2,86.0,F,False
MRR291 ,Occasionale,3.3333333333333335,3,78.0,F,False
MRR296 ,Regolare Fedele,46.22222222222222,9,81.0,F,True
MRR304 ,Regolare Fedele,47.375,8,66.0,F,True
MRR313 ,Occasionale,1.0,1,79.0,M,False
MRR314 ,Regolare Fedele,46.55555555555556,9,74.0,F,True
MRR328 ,Occasionale,2.75,4,86.0,F,False
MRR331 ,Occasionale,3.0,1,72.0,F,False
MRR343 ,Sociale,23.77777777777778,9,71.0,F,True
MRR352 ,Regolare,60.333333333333336,3,79.0,F,True
MRR362 ,Occasionale,3.5,2,93.0,F,False
MRR363 ,Occasionale,4.25,4,85.0,F,False
MRR371 ,Occasionale,7.0,1,92.0,F,False
MRR373 ,Occasionale,5.0,1,84.0,M,False
MRR377 ,Agonista Attivo,96.66666666666667,9,76.0,M,True
MRR402 ,Regolare Fedele,57.666666666666664,9,79.0,F,True
MRR438 ,Occasionale,8.0,4,88.0,M,False
MRR441 ,Sociale,24.77777777777778,9,69.0,M,True
MRR447 ,Regolare Fedele,40.0,4,72.0,M,False
MRR461 ,Regolare Fedele,42.77777777777778,9,69.0,F,True
MRR464 ,Regolare Fedele,62.25,4,88.0,M,False
MRR465 ,Regolare Fedele,70.22222222222223,9,81.0,F,True
MRR466 ,Regolare Fedele,66.77777777777777,9,85.0,M,True
MRR482 ,Regolare Fedele,35.666666666666664,9,68.0,F,True
MRR483 ,Regolare,30.0,3,83.0,M,False
MRR485 ,Sociale,16.0,1,98.0,M,False
MRR491 ,Occasionale,1.0,1,82.0,M,False
MRR493 ,Agonista Attivo,61.5,4,60.0,M,False
MRR498 ,Occasionale,1.0,2,94.0,F,False
MRR501 ,Occasionale,9.75,4,82.0,F,False
MRR503 ,Sociale,12.5,2,83.0,M,False
MRR509 ,Sociale,25.8,5,87.0,M,False
MRR517 ,Regolare Fedele,44.55555555555556,9,67.0,F,True
MRR520 ,Sociale,16.0,2,49.0,M,True
MRR521 ,Occasionale,5.333333333333333,3,85.0,M,False
MRR522 ,Occasionale,8.0,1,69.0,F,False
MRR528 ,Sociale,26.0,2,42.0,M,False
MRR539 ,Occasionale,9.833333333333334,6,58.0,M,True
MRR546 ,Sociale,27.5,4,83.0,M,False
MRR549 ,Occasionale,7.0,1,85.0,F,False
MRR550 ,Occasionale,5.0,1,79.0,M,False
MRR552 ,Occasionale,2.5,2,57.0,F,False
MRR565 ,Sociale,28.25,8,74.0,F,True
MRR567 ,Sociale,14.875,8,76.0,F,True
MRR568 ,Regolare Fedele,74.5,6,85.0,M,True
MRR569 ,Nuovo Entusiasta,48.0,2,60.0,F,True
MRR572 ,Nuovo Entusiasta,68.0,1,97.0,M,False
MRR575 ,Sociale,11.0,4,82.0,M,False
MRR584 ,Sociale,20.0,3,90.0,F,False
MRR596 ,Occasionale,1.5,2,81.0,F,False
MRR597 ,Sociale,26.0,6,80.0,M,True
MRR598 ,Occasionale,8.0,1,67.0,F,False
MRR599 ,Sociale,20.0,3,78.0,M,False
MRR610 ,Occasionale,3.0,1,77.0,M,False
MRR613 ,Occasionale,4.888888888888889,9,84.0,M,True
MRR623 ,Sociale,17.75,4,80.0,F,False
MRR626 ,Agonista Attivo,78.11111111111111,9,70.0,M,True
MRR636 ,Sociale,22.555555555555557,9,68.0,F,True
MRR647 ,Occasionale,1.0,2,85.0,M,False
MRR658 ,Regolare,31.666666666666668,3,28.0,F,False
MRR666 ,Occasionale,2.0,1,93.0,F,False
MRR676 ,Occasionale,6.333333333333333,3,72.0,F,True
MRR679 ,Sociale,11.666666666666666,3,73.0,M,True
MRR683 ,Occasionale,5.5,2,88.0,F,False
MRR691 ,Sociale,12.428571428571429,7,82.0,F,True
MRR698 ,Occasionale,8.0,1,63.0,F,False
MRR702 ,Occasionale,2.3333333333333335,3,75.0,F,False
MRR707 ,Sociale,21.0,2,77.0,M,True
MRR709 ,Regolare Fedele,75.77777777777777,9,71.0,M,True
MRR713 ,Regolare Fedele,58.833333333333336,6,80.0,F,False
MRR714 ,Sociale,13.333333333333334,3,85.0,F,False
MRR717 ,Regolare Fedele,68.44444444444444,9,71.0,M,True
MRR729 ,Regolare Fedele,39.833333333333336,6,84.0,F,False
MRR734 ,Occasionale,9.0,4,70.0,F,False
MRR737 ,Sociale,23.666666666666668,3,79.0,M,False
MRR741 ,Regolare,32.666666666666664,3,70.0,F,True
MRR745 ,Regolare Fedele,61.714285714285715,7,85.0,F,True
MRR747 ,Occasionale,2.0,1,24.0,M,False
MRR750 ,Occasionale,1.0,2,20.0,M,False
MRR751 ,Sociale,24.8,5,83.0,M,False
MRR752 ,Sociale,14.2,5,73.0,F,True
MRR754 ,Regolare Fedele,46.22222222222222,9,61.0,F,True
MRR758 ,Occasionale,1.0,2,20.0,F,False
MRR766 ,Sociale,22.875,8,87.0,M,True
MRR768 ,Occasionale,1.0,1,,F,False
MRR781 ,Occasionale,2.0,1,17.0,M,False
MRR782 ,Occasionale,1.0,1,17.0,F,False
MRR783 ,Occasionale,2.0,1,17.0,F,False
MRR784 ,Occasionale,2.0,1,17.0,M,False
MRR785 ,Occasionale,1.0,1,19.0,M,False
MRR786 ,Sociale,17.333333333333332,6,53.0,M,False
MRR787 ,Occasionale,2.0,1,18.0,F,False
MRR789 ,Occasionale,1.0,1,23.0,M,False
MRR790 ,Sociale,16.0,2,41.0,M,False
MRR791 ,Occasionale,4.0,1,40.0,M,False
MRR793 ,Regolare Fedele,45.42857142857143,7,84.0,M,True
MRR801 ,Sociale,21.5,6,72.0,M,True
MRR807 ,Occasionale,1.0,1,34.0,M,False
MRR808 ,Regolare Fedele,78.25,4,71.0,M,True
MRR810 ,Sociale,26.8,5,24.0,M,True
MRR811 ,Sociale,13.333333333333334,3,80.0,F,True
MRR815 ,Regolare Fedele,44.25,4,73.0,F,True
MRR816 ,Sociale,13.333333333333334,3,47.0,F,True
MRR818 ,Occasionale,4.5,4,72.0,M,True
MRR820 ,Occasionale,2.0,1,63.0,F,False
MRR821 ,Sociale,25.0,3,61.0,F,True
MRR822 ,Regolare,74.33333333333333,3,69.0,F,True
MRR823 ,Sociale,12.5,2,70.0,M,False
MRR824 ,Regolare,77.33333333333333,3,68.0,F,True
MRR826 ,Occasionale,1.0,1,60.0,F,False
MRR827 ,Occasionale,2.0,1,57.0,F,False
MRR828 ,Sociale,28.0,3,46.0,M,True
MRR830 ,Occasionale,9.0,3,70.0,M,True
MRR832 ,Occasionale,1.0,1,19.0,M,False
MRR833 ,Regolare,81.0,3,70.0,M,True
MRR834 ,Occasionale,1.0,1,87.0,F,False
MRR835 ,Nuovo Entusiasta,48.5,2,79.0,F,True
MRR837 ,Occasionale,1.0,1,30.0,F,False
MRR840 ,Occasionale,7.5,2,79.0,F,True
MRR841 ,Regolare,36.0,2,70.0,F,True
MRR842 ,Occasionale,7.0,1,48.0,F,False
MRR844 ,Occasionale,6.0,1,79.0,M,True
MRR847 ,Occasionale,8.5,2,69.0,F,True
MRR849 ,Occasionale,2.0,1,19.0,M,True
MRR850 ,Occasionale,5.0,2,62.0,F,True
MRR855 ,Occasionale,2.0,1,66.0,F,True
MRR856 ,Occasionale,7.0,1,71.0,F,True
MRR857 ,Sociale,16.0,1,58.0,F,True
MRR858 ,Sociale,22.0,1,72.0,M,True
MRR870 ,Occasionale,9.0,1,64.0,M,True
MRR871 ,Occasionale,2.0,1,19.0,M,True
MRR879 ,Occasionale,4.0,1,55.0,F,True
MRS001 ,Regolare Fedele,42.111111111111114,9,68.0,F,True
MRS005 ,Sociale,20.8,5,66.0,M,True
MRS007 ,Regolare Fedele,54.5,8,84.0,F,False
MRS008 ,Sociale,12.25,4,91.0,F,False
MRS009 ,Occasionale,1.0,1,78.0,F,False
MRS013 ,Sociale,27.6,5,74.0,F,False
MRS020 ,Sociale,29.444444444444443,9,79.0,F,True
MRS022 ,Sociale,24.333333333333332,3,91.0,F,False
MRS024 ,Sociale,10.5,2,75.0,M,False
MRS026 ,Regolare Fedele,86.44444444444444,9,72.0,F,True
MRS029 ,Occasionale,2.0,1,85.0,F,False
MRS034 ,Regolare Fedele,105.33333333333333,9,70.0,M,True
MRS036 ,Super Agonista,190.11111111111111,9,90.0,F,True
MRS038 ,Sociale,19.8,5,77.0,F,True
MRS039 ,Sociale,15.0,7,85.0,F,False
MRS047 ,Sociale,24.5,8,72.0,F,True
MRS050 ,Sociale,12.0,3,57.0,F,False
MRS053 ,Occasionale,1.0,1,87.0,F,False
MRS064 ,Regolare Fedele,78.11111111111111,9,93.0,F,True
MRS065 ,Sociale,10.5,2,83.0,F,False
MRS078 ,Sociale,21.75,4,84.0,F,False
MRS081 ,Regolare Fedele,43.25,4,82.0,F,False
MRS086 ,Occasionale,1.0,1,49.0,F,True
MRS107 ,Sociale,23.5,4,79.0,F,False
MRS130 ,Occasionale,3.1666666666666665,6,81.0,F,True
MRS150 ,Sociale,19.5,2,87.0,F,False
MRS151 ,Regolare Fedele,38.666666666666664,6,80.0,F,False
MRS152 ,Regolare Fedele,80.55555555555556,9,79.0,F,True
MRS159 ,Sociale,25.75,4,79.0,M,False
MRS161 ,Regolare,34.0,1,76.0,F,False
MRS168 ,Regolare Fedele,35.375,8,71.0,F,True
MRS171 ,Regolare,44.666666666666664,3,75.0,M,False
MRS175 ,Sociale,18.0,2,77.0,F,False
MRS187 ,Regolare Fedele,153.11111111111111,9,79.0,M,True
MRS188 ,Occasionale,8.666666666666666,6,65.0,F,True
MRS195 ,Occasionale,8.75,4,67.0,F,True
MRS197 ,Regolare Fedele,96.44444444444444,9,74.0,F,True
MRS205 ,Nuovo Entusiasta,47.0,2,26.0,M,False
MRS209 ,Occasionale,1.0,1,31.0,M,False
MRS210 ,Regolare Fedele,61.0,7,62.0,F,False
MRS212 ,Occasionale,2.0,2,19.0,F,False
MRS215 ,Occasionale,3.0,1,23.0,M,False
MRS216 ,Occasionale,1.0,1,25.0,M,False
MRS217 ,Occasionale,1.0,1,22.0,M,False
MRS222 ,Occasionale,1.0,1,15.0,F,False
MRS224 ,Occasionale,1.0,1,17.0,F,False
MRS229 ,Occasionale,1.0,1,66.0,F,False
MRS237 ,Occasionale,3.5,2,68.0,F,False
MRS240 ,Occasionale,5.5,2,67.0,F,True
MRS241 ,Sociale,17.5,2,88.0,F,True
MRS242 ,Nuovo Entusiasta,80.0,2,74.0,F,True
MRS244 ,Occasionale,3.0,2,14.0,M,True
MRS247 ,Occasionale,9.5,2,70.0,F,True
MRT002 ,Regolare Fedele,34.857142857142854,7,69.0,M,False
MRT007 ,Sociale,28.0,6,82.0,F,True
MRT008 ,Sociale,12.0,2,83.0,F,False
MRT009 ,Occasionale,5.333333333333333,3,62.0,M,False
MRT010 ,Occasionale,5.0,1,74.0,M,False
MRT011 ,Occasionale,6.8,5,80.0,M,False
MRT019 ,Occasionale,3.6666666666666665,6,83.0,M,True
MRT023 ,Regolare Fedele,73.6,5,68.0,F,False
MRT025 ,Regolare Fedele,112.5,4,86.0,F,False
MRT037 ,Agonista Attivo,52.111111111111114,9,80.0,F,True
MRT038 ,Agonista Attivo,76.0,9,76.0,F,True
MRT040 ,Regolare Fedele,90.25,4,84.0,M,True
MRT045 ,Agonista Attivo,52.333333333333336,9,71.0,M,True
MRT047 ,Nuovo Entusiasta,41.0,2,82.0,F,False
MRT051 ,Regolare Fedele,34.55555555555556,9,72.0,M,True
MRT064 ,Agonista Attivo,76.77777777777777,9,65.0,F,True
MRT071 ,Occasionale,8.0,4,82.0,M,False
MRT076 ,Occasionale,5.5,6,57.0,M,False
MRT077 ,Sociale,20.333333333333332,9,72.0,M,True
MRT079 ,Regolare Fedele,31.88888888888889,9,63.0,M,True
MRT083 ,Occasionale,2.5,4,68.0,M,False
MRT084 ,Nuovo Entusiasta,59.5,2,73.0,F,False
MRT088 ,Occasionale,8.0,1,66.0,M,False
MRT092 ,Occasionale,7.125,8,74.0,F,True
MRT093 ,Regolare Fedele,81.44444444444444,9,58.0,F,True
MRT096 ,Occasionale,6.833333333333333,6,83.0,F,True
MRT097 ,Occasionale,7.166666666666667,6,85.0,M,True
MRT105 ,Occasionale,6.25,4,90.0,M,False
MRT107 ,Agonista Attivo,59.888888888888886,9,58.0,M,True
MRT110 ,Sociale,16.5,2,66.0,M,False
MRT117 ,Regolare Fedele,36.8,5,76.0,M,False
MRT124 ,Regolare Fedele,35.0,4,88.0,M,False
MRT126 ,Regolare Fedele,70.28571428571429,7,82.0,M,True
MRT128 ,Occasionale,3.0,2,100.0,M,False
MRT138 ,Sociale,12.5,4,83.0,M,False
MRT143 ,Occasionale,7.0,1,73.0,M,False
MRT144 ,Nuovo Entusiasta,90.0,1,86.0,F,False
MRT155 ,Agonista Attivo,106.25,8,68.0,F,True
MRT176 ,Occasionale,3.0,1,76.0,F,False
MRT185 ,Sociale,16.0,2,88.0,F,False
MRT197 ,Regolare Fedele,37.44444444444444,9,73.0,F,True
MRT202 ,Regolare Fedele,33.166666666666664,6,85.0,F,False
MRT210 ,Super Agonista,186.22222222222223,9,73.0,F,True
MRT212 ,Sociale,26.666666666666668,6,89.0,M,False
MRT218 ,Sociale,11.0,2,88.0,M,False
MRT221 ,Regolare Fedele,58.333333333333336,9,83.0,F,True
MRT223 ,Sociale,24.75,4,76.0,F,False
MRT231 ,Regolare Fedele,42.0,5,76.0,M,False
MRT235 ,Occasionale,1.0,1,56.0,M,False
MRT238 ,Sociale,14.666666666666666,6,67.0,F,True
MRT243 ,Regolare Fedele,39.25,4,78.0,F,False
MRT262 ,Regolare Fedele,38.888888888888886,9,62.0,F,True
MRT266 ,Regolare Fedele,44.4,5,85.0,F,False
MRT268 ,Occasionale,8.0,2,70.0,F,False
MRT277 ,Regolare Fedele,123.875,8,82.0,M,True
MRT278 ,Agonista Attivo,93.0,9,73.0,M,True
MRT280 ,Agonista Attivo,59.77777777777778,9,66.0,F,True
MRT283 ,Regolare,37.666666666666664,3,89.0,M,False
MRT285 ,Occasionale,2.5,2,93.0,M,True
MRT320 ,Occasionale,5.0,2,67.0,M,False
MRT322 ,Regolare Fedele,32.25,4,93.0,F,False
MRT337 ,Sociale,21.444444444444443,9,71.0,F,True
MRT344 ,Occasionale,1.0,1,81.0,F,True
MRT347 ,Sociale,18.4,5,68.0,F,False
MRT349 ,Occasionale,2.5,2,84.0,F,False
MRT350 ,Occasionale,4.0,1,80.0,M,False
MRT355 ,Occasionale,4.666666666666667,3,79.0,F,False
MRT356 ,Occasionale,3.0,1,62.0,F,False
MRT362 ,Sociale,24.22222222222222,9,75.0,F,True
MRT364 ,Regolare Fedele,53.666666666666664,9,65.0,F,True
MRT369 ,Regolare Fedele,34.333333333333336,9,90.0,M,True
MRT371 ,Regolare,32.666666666666664,3,23.0,M,False
MRT375 ,Sociale,20.77777777777778,9,63.0,F,True
MRT376 ,Sociale,25.0,3,69.0,M,False
MRT378 ,Regolare Fedele,41.833333333333336,6,66.0,F,False
MRT379 ,Occasionale,6.0,1,38.0,M,False
MRT382 ,Sociale,16.571428571428573,7,61.0,F,False
MRT383 ,Regolare Fedele,33.55555555555556,9,68.0,F,True
MRT384 ,Sociale,21.88888888888889,9,75.0,F,True
MRT385 ,Sociale,27.5,8,74.0,M,True
MRT387 ,Occasionale,1.0,2,20.0,M,False
MRT393 ,Occasionale,1.0,1,64.0,F,False
MRT394 ,Occasionale,4.0,2,31.0,M,False
MRT396 ,Occasionale,4.666666666666667,3,75.0,F,False
MRT398 ,Occasionale,1.0,1,57.0,F,False
MRT400 ,Occasionale,6.428571428571429,7,88.0,M,True
MRT402 ,Occasionale,8.75,4,64.0,F,False
MRT405 ,Occasionale,1.0,1,16.0,M,False
MRT406 ,Regolare Fedele,35.5,6,69.0,F,True
MRT407 ,Occasionale,4.5,2,72.0,M,False
MRT408 ,Sociale,17.0,2,75.0,F,False
MRT409 ,Occasionale,5.8,5,86.0,M,False
MRT412 ,Occasionale,1.0,1,78.0,F,False
MRT415 ,Occasionale,2.0,1,67.0,F,False
MRT421 ,Sociale,25.0,1,63.0,F,False
MRT424 ,Regolare Fedele,32.5,4,84.0,F,True
MRT425 ,Sociale,21.666666666666668,3,67.0,M,True
MRT426 ,Sociale,16.0,2,66.0,M,False
MRT428 ,Regolare,50.0,3,70.0,M,True
MRT431 ,Occasionale,2.6666666666666665,3,67.0,M,True
MRT432 ,Occasionale,7.5,2,81.0,M,True
MRT433 ,Sociale,22.5,2,74.0,M,True
MRT439 ,Occasionale,1.0,1,84.0,M,True
MRT440 ,Nuovo Entusiasta,94.0,1,72.0,M,True
MRT442 ,Regolare,38.0,1,71.0,M,True
MRT444 ,Sociale,11.0,1,85.0,M,True
MRV003 ,Sociale,16.5,2,,M,False
MRV009 ,Occasionale,2.0,1,69.0,F,False
MRV011 ,Regolare Fedele,47.111111111111114,9,69.0,M,True
MRV015 ,Agonista Attivo,62.111111111111114,9,57.0,F,True
MRV016 ,Sociale,12.0,1,74.0,M,False
MRV018 ,Occasionale,6.5,2,83.0,F,False
MRV024 ,Sociale,16.0,3,104.0,F,False
MRV033 ,Regolare Fedele,53.25,4,90.0,M,False
MRV034 ,Sociale,21.666666666666668,3,54.0,F,False
MRV035 ,Agonista Attivo,93.25,4,63.0,F,False
MRV038 ,Occasionale,5.666666666666667,3,90.0,F,False
MRV039 ,Occasionale,3.8333333333333335,6,60.0,F,False
MRV044 ,Regolare,30.333333333333332,3,95.0,F,False
MRV050 ,Regolare Fedele,62.888888888888886,9,74.0,F,True
MRV070 ,Occasionale,4.0,1,53.0,F,False
MRV071 ,Regolare Fedele,39.666666666666664,9,75.0,M,True
MRV073 ,Occasionale,1.3333333333333333,3,80.0,M,False
MRV080 ,Sociale,13.571428571428571,7,67.0,M,True
MRV082 ,Regolare Fedele,35.55555555555556,9,69.0,M,True
MRV085 ,Occasionale,2.0,1,26.0,F,False
MRV086 ,Sociale,14.0,2,60.0,F,True
MRV087 ,Occasionale,4.5,2,82.0,M,True
MRX007 ,Occasionale,2.0,1,18.0,F,False
MRX010 ,Occasionale,2.0,1,17.0,M,False
MRX014 ,Occasionale,4.5,2,72.0,M,False
MRX015 ,Occasionale,1.0,1,65.0,M,False
MRX017 ,Occasionale,1.5,2,71.0,F,False
MRX020 ,Regolare,30.333333333333332,3,71.0,M,True
MRX028 ,Occasionale,1.0,1,71.0,M,False
MRX042 ,Sociale,14.0,1,61.0,F,False
MRX044 ,Sociale,15.0,1,54.0,F,False
MRX048 ,Occasionale,8.0,2,30.0,F,False
MRX050 ,Regolare,45.0,3,52.0,F,True
MRX051 ,Occasionale,1.5,2,72.0,F,True
MRX052 ,Occasionale,3.0,3,81.0,F,True
MRX053 ,Sociale,19.0,3,73.0,F,True
MRX054 ,Occasionale,3.5,2,70.0,M,True
MRX055 ,Occasionale,3.0,3,53.0,F,True
MRX056 ,Occasionale,1.5,2,62.0,F,True
MRX060 ,Occasionale,4.0,1,50.0,F,False
MRX063 ,Sociale,19.0,1,55.0,F,True
MRX064 ,Occasionale,1.0,1,68.0,F,True
MRX065 ,Occasionale,4.0,2,66.0,M,False
MRX067 ,Occasionale,8.0,2,74.0,F,True
MRX068 ,Occasionale,7.0,2,82.0,F,True
MRX071 ,Occasionale,1.0,1,48.0,F,False
MRX075 ,Sociale,22.5,2,69.0,M,True
MRX076 ,Occasionale,1.0,1,74.0,F,False
MRX077 ,Occasionale,1.0,1,80.0,M,False
MRX079 ,Occasionale,1.0,1,62.0,M,True
MRX082 ,Occasionale,1.0,1,73.0,F,True
MRX088 ,Occasionale,2.0,1,24.0,F,True
MRY005 ,Nuovo Entusiasta,67.0,1,70.0,F,False
MRY018 ,Occasionale,3.0,1,83.0,F,True
MRZ002 ,Sociale,26.25,4,97.0,F,False
MRZ003 ,Sociale,28.285714285714285,7,42.0,M,False
MRZ004 ,Sociale,23.77777777777778,9,63.0,M,True
MRZ011 ,Agonista Attivo,63.55555555555556,9,81.0,M,True
MRZ016 ,Sociale,18.5,2,103.0,M,False
MRZ017 ,Sociale,11.2,5,75.0,F,False
MRZ022 ,Agonista Attivo,75.77777777777777,9,80.0,M,True
MRZ026 ,Occasionale,3.0,1,75.0,F,False
MRZ027 ,Sociale,10.4,5,68.0,F,False
MRZ034 ,Occasionale,5.333333333333333,3,68.0,F,False
MRZ036 ,Occasionale,2.0,1,62.0,F,False
MRZ037 ,Occasionale,5.0,1,75.0,F,False
MRZ038 ,Sociale,11.5,4,76.0,M,False
MRZ040 ,Occasionale,1.0,1,85.0,F,False
MRZ045 ,Sociale,28.125,8,68.0,F,True
MRZ048 ,Sociale,24.4,5,70.0,M,True
MRZ053 ,Regolare Fedele,32.55555555555556,9,70.0,M,True
MRZ057 ,Nuovo Entusiasta,40.0,2,71.0,M,True
MRZ058 ,Regolare,35.666666666666664,3,93.0,M,False
MRZ059 ,Sociale,29.555555555555557,9,58.0,M,True
MRZ060 ,Occasionale,4.0,1,67.0,M,False
MRZ062 ,Agonista Attivo,53.77777777777778,9,69.0,M,True
MRZ064 ,Super Agonista,134.0,9,83.0,M,True
MRZ076 ,Agonista Attivo,74.77777777777777,9,73.0,F,True
MRZ078 ,Agonista Attivo,150.77777777777777,9,79.0,F,True
MRZ081 ,Occasionale,6.0,1,84.0,M,False
MRZ093 ,Regolare Fedele,131.22222222222223,9,83.0,F,True
MRZ111 ,Agonista Attivo,51.22222222222222,9,65.0,M,True
MRZ116 ,Sociale,14.5,8,85.0,F,True
MRZ119 ,Occasionale,4.75,4,83.0,F,False
MRZ132 ,Occasionale,3.0,7,76.0,M,True
MRZ139 ,Regolare Fedele,76.77777777777777,9,70.0,F,True
MRZ145 ,Regolare Fedele,45.875,8,69.0,F,False
MRZ154 ,Regolare Fedele,49.0,7,66.0,F,True
MRZ156 ,Occasionale,9.0,1,85.0,F,False
MRZ166 ,Regolare Fedele,49.125,8,87.0,F,True
MRZ174 ,Occasionale,9.0,1,83.0,M,True
MRZ176 ,Occasionale,6.5,2,93.0,M,False
MRZ186 ,Regolare Fedele,65.22222222222223,9,64.0,M,True
MRZ187 ,Regolare Fedele,37.44444444444444,9,73.0,F,True
MRZ192 ,Regolare Fedele,33.22222222222222,9,44.0,M,True
MRZ194 ,Regolare Fedele,109.11111111111111,9,73.0,M,True
MRZ195 ,Sociale,21.5,6,59.0,F,True
MRZ206 ,Sociale,26.125,8,63.0,F,False
MRZ207 ,Regolare Fedele,42.0,9,71.0,F,True
MRZ210 ,Sociale,10.0,3,65.0,M,False
MRZ212 ,Regolare Fedele,41.666666666666664,9,70.0,M,True
MRZ214 ,Occasionale,1.0,1,85.0,M,False
MRZ216 ,Occasionale,3.0,3,70.0,F,False
MRZ217 ,Occasionale,1.0,2,21.0,M,False
MRZ221 ,Occasionale,1.0,1,,M,False
MRZ222 ,Occasionale,1.0,1,17.0,F,False
MRZ223 ,Occasionale,2.0,1,17.0,M,False
MRZ230 ,Occasionale,1.0,1,58.0,F,False
MRZ232 ,Sociale,13.0,1,65.0,M,True
MRZ233 ,Occasionale,2.0,2,71.0,M,True
MRZ236 ,Occasionale,3.0,1,66.0,M,True
MSB002 ,Regolare Fedele,46.25,8,60.0,M,True
MSB004 ,Occasionale,1.0,1,76.0,F,True
MSB019 ,Sociale,23.5,2,76.0,F,False
MSC003 ,Regolare Fedele,44.333333333333336,9,69.0,M,True
MSC007 ,Regolare,37.333333333333336,3,66.0,M,False
MSC010 ,Occasionale,6.0,1,90.0,F,False
MSC011 ,Occasionale,9.0,2,90.0,M,False
MSC012 ,Sociale,24.22222222222222,9,66.0,M,True
MSC013 ,Occasionale,4.0,1,75.0,F,False
MSC016 ,Agonista Attivo,61.111111111111114,9,71.0,M,True
MSC019 ,Regolare Fedele,40.166666666666664,6,87.0,M,False
MSC030 ,Regolare Fedele,48.57142857142857,7,77.0,M,False
MSC034 ,Regolare Fedele,32.5,4,67.0,M,False
MSC038 ,Sociale,21.0,1,73.0,M,False
MSC051 ,Sociale,23.25,4,80.0,M,True
MSC052 ,Regolare Fedele,44.125,8,73.0,M,True
MSC056 ,Regolare,34.666666666666664,3,94.0,M,False
MSC067 ,Sociale,17.75,4,83.0,M,False
MSC090 ,Regolare,45.666666666666664,3,92.0,F,False
MSC108 ,Regolare Fedele,54.44444444444444,9,83.0,F,True
MSC122 ,Regolare Fedele,45.4,5,57.0,M,False
MSC127 ,Regolare,34.0,2,95.0,F,False
MSC140 ,Sociale,17.666666666666668,3,78.0,M,False
MSC147 ,Occasionale,3.25,4,87.0,F,False
MSC152 ,Regolare Fedele,84.375,8,75.0,F,True
MSC160 ,Occasionale,2.0,2,23.0,F,False
