MmbCode,Eta,GareMedie,AnniPresenza,EngagementScore,RischioChurn,Regione
MND171 ,51.0,37.0,4,38.872263647775796,ALTO,PUG
MNL535 ,71.0,63.77777777777778,9,38.87479283923108,ALTO,ABR
BDR015 ,70.0,15.714285714285714,7,38.876904190915965,ALTO,LAZ
RNP005 ,71.0,59.4,5,38.878921964408704,ALTO,LOM
RRZ004 ,81.0,22.88888888888889,9,38.88169279561643,ALTO,EMI
SLX001 ,69.0,41.333333333333336,9,38.883630457343116,ALTO,SAR
TNZ009 ,74.0,51.666666666666664,9,38.88541141234745,ALTO,LAZ
CHR018 ,76.0,14.125,8,38.88567929071529,ALTO,LOM
LGG013 ,82.0,70.44444444444444,9,38.88577533813135,ALTO,LAZ
MRZ194 ,73.0,109.11111111111111,9,38.886110483617756,ALTO,MAR
LGP021 ,60.0,47.0,1,38.88714266715393,ALTO,CAB
DVN015 ,60.0,40.0,1,38.88886282657838,ALTO,LOM
GLN245 ,68.0,64.55555555555556,9,38.89143363062068,ALTO,TOS
CPR025 ,76.0,61.77777777777778,9,38.895508890430484,ALTO,MAR
SGN078 ,76.0,36.25,8,38.898500608943195,ALTO,SAR
CRC381 ,69.0,40.0,9,38.90229095338061,ALTO,EMI
MRT155 ,68.0,106.25,8,38.911720123948,ALTO,LAZ
SVG002 ,87.0,44.44444444444444,9,38.91529802334795,ALTO,EMI
BRR660 ,50.0,22.88888888888889,9,38.922287395929324,ALTO,LAZ
PNL098 ,84.0,29.77777777777778,9,38.925427866335255,ALTO,LOM
GMD028 ,73.0,50.22222222222222,9,38.9287419381153,ALTO,PIE
GMN096 ,82.0,4.0,2,38.93250135923526,ALTO,SIC
TRL440 ,59.0,36.0,3,38.93271536386652,ALTO,EMI
DML187 ,78.0,54.44444444444444,9,38.933642528169784,ALTO,SIC
DLR127 ,71.0,6.666666666666667,9,38.936684033559516,ALTO,LIG
TRP040 ,76.0,55.42857142857143,7,38.937415283135095,ALTO,LOM
PNV020 ,75.0,78.25,4,38.9396257625162,ALTO,LOM
MZC048 ,49.0,25.555555555555557,9,38.94362107671746,ALTO,LOM
NTR101 ,69.0,16.75,4,38.94382383953359,ALTO,LIG
CRR092 ,74.0,112.375,8,38.94834979882126,ALTO,SIC
TSN014 ,74.0,26.77777777777778,9,38.948559175349644,ALTO,TOS
ZZR010 ,73.0,50.666666666666664,9,38.95288502868588,ALTO,EMI
CCL056 ,72.0,38.333333333333336,9,38.958542008104764,ALTO,ABR
DLG006 ,79.0,51.55555555555556,9,38.95928025961068,ALTO,EMI
TGR038 ,73.0,62.111111111111114,9,38.95975557708037,ALTO,LOM
MRG009 ,80.0,102.88888888888889,9,38.96345851117571,ALTO,LAZ
CML049 ,61.0,40.55555555555556,9,38.96529824904536,ALTO,EMI
DMC142 ,54.0,22.25,4,38.96677460467937,ALTO,EMI
SRD011 ,79.0,23.555555555555557,9,38.971594783683415,ALTO,MAR
FBL034 ,86.0,16.555555555555557,9,38.97986106809924,ALTO,LOM
DCG008 ,63.0,42.875,8,38.98207794487505,ALTO,SIC
MCZ026 ,77.0,97.66666666666667,9,38.982883435209466,ALTO,SAR
CSL381 ,59.0,4.5,4,38.984166760607636,ALTO,LOM
SMP003 ,74.0,42.125,8,38.986401582875914,ALTO,LAZ
TST010 ,13.0,24.25,4,38.98819027022337,ALTO,MAR
ZZR004 ,89.0,30.22222222222222,9,38.99333575515148,ALTO,EMI
GRD220 ,26.0,6.0,3,38.994894198992434,ALTO,PIE
TLG009 ,81.0,115.33333333333333,9,38.99552824598269,ALTO,LOM
SRR148 ,75.0,57.25,8,38.99684784019037,ALTO,LOM
DBR024 ,77.0,20.333333333333332,3,38.997063524891274,ALTO,TRT
VZN031 ,67.0,21.666666666666668,9,39.00647166755863,ALTO,PUG
GLZ051 ,78.0,37.666666666666664,9,39.007184519549014,ALTO,LOM
LCP011 ,82.0,15.5,8,39.00900240680171,ALTO,PUG
MNR380 ,57.0,31.2,5,39.014513445667106,ALTO,EMI
QRL027 ,70.0,74.33333333333333,6,39.017205428383505,ALTO,LOM
MGL150 ,68.0,40.75,4,39.01943165800357,ALTO,TOS
SNR193 ,68.0,29.0,8,39.02045998723326,ALTO,SAR
BNM037 ,69.0,28.333333333333332,9,39.02344376453219,ALTO,EMI
CRP006 ,78.0,28.77777777777778,9,39.02489376706363,ALTO,LOM
CRT022 ,61.0,47.333333333333336,9,39.025284615779015,ALTO,EMI
MZN085 ,63.0,27.666666666666668,9,39.02589855668849,ALTO,MAR
MSP033 ,83.0,43.77777777777778,9,39.029262617150486,ALTO,EMI
RMC028 ,61.0,53.111111111111114,9,39.03248555303429,ALTO,LAZ
BRL275 ,83.0,40.333333333333336,9,39.03337172753497,ALTO,LOM
BRN091 ,76.0,59.22222222222222,9,39.033675635979776,ALTO,PIE
DFL010 ,65.0,25.666666666666668,9,39.034459310122685,ALTO,LAZ
CRN156 ,53.0,26.555555555555557,9,39.035691506880674,ALTO,LOM
RPD002 ,66.0,59.55555555555556,9,39.046828043479024,ALTO,LIG
BSC019 ,65.0,10.428571428571429,7,39.04993061166993,ALTO,UMB
DRT045 ,88.0,43.0,9,39.05045238147537,ALTO,FRI
SPS006 ,80.0,13.375,8,39.05249497377991,ALTO,BAS
STN040 ,75.0,24.77777777777778,9,39.0536102420552,ALTO,PUG
DGC080 ,16.0,15.333333333333334,6,39.05444366333339,ALTO,SIC
LPN053 ,85.0,84.11111111111111,9,39.056877865786426,ALTO,LAZ
LVN110 ,73.0,30.125,8,39.060497147088014,ALTO,VEN
PRG125 ,66.0,35.22222222222222,9,39.06487595674877,ALTO,LOM
JCS001 ,78.0,62.77777777777778,9,39.06541787029765,ALTO,LOM
SLL151 ,93.0,43.875,8,39.07021357771363,ALTO,LIG
LSN099 ,75.0,69.375,8,39.07062597953529,ALTO,EMI
LBT012 ,85.0,110.125,8,39.07129880726545,ALTO,SIC
MZZ012 ,86.0,72.0,9,39.073219643438904,ALTO,LOM
BRL639 ,68.0,2.142857142857143,7,39.074099512885795,ALTO,SIC
NDL009 ,79.0,51.111111111111114,9,39.07535779505395,ALTO,LOM
MRZ132 ,76.0,3.0,7,39.0785555527414,ALTO,UMB
PSN226 ,80.0,34.75,8,39.079111157960284,ALTO,EMI
TNM015 ,64.0,51.77777777777778,9,39.08149910901162,ALTO,VEN
SRN190 ,45.0,7.333333333333333,9,39.08200732946241,ALTO,TOS
MRP025 ,77.0,21.0,9,39.08465553226029,ALTO,LOM
DCL020 ,17.0,4.5,2,39.09079589560926,ALTO,VEN
CRN157 ,87.0,50.22222222222222,9,39.09086640737545,ALTO,LOM
BRR876 ,69.0,8.0,1,39.090911255395795,ALTO,EMI
DFL047 ,63.0,13.11111111111111,9,39.09381195181492,ALTO,PUG
JRL002 ,83.0,48.44444444444444,9,39.096992076747455,ALTO,LOM
RSZ019 ,73.0,61.875,8,39.098544011840296,ALTO,LOM
CRP009 ,58.0,63.666666666666664,9,39.10006484446383,ALTO,FRI
MRC020 ,67.0,36.0,9,39.10137677588964,ALTO,LOM
BLD070 ,78.0,27.77777777777778,9,39.11025835310554,ALTO,PIE
LNL131 ,78.0,61.55555555555556,9,39.111693919937835,ALTO,LOM
NSR041 ,63.0,58.333333333333336,9,39.116185499559656,ALTO,VEN
PSN001 ,76.0,17.0,9,39.11661979886621,ALTO,TOS
MSR060 ,53.0,14.375,8,39.11817780366434,ALTO,LOM
BNR316 ,77.0,39.111111111111114,9,39.11913243927949,ALTO,LOM
RNR059 ,74.0,36.875,8,39.123983212543465,ALTO,SIC
VGG013 ,87.0,25.0,9,39.124102833589205,ALTO,TRT
GRL023 ,69.0,10.4,5,39.124943491603446,ALTO,PUG
SPL006 ,87.0,32.57142857142857,7,39.12812608092278,ALTO,LIG
LCN095 ,43.0,21.0,1,39.1282208163429,ALTO,TOS
TMD038 ,73.0,57.42857142857143,7,39.132518241438085,ALTO,LAZ
RFB002 ,66.0,78.8,5,39.13889532508383,ALTO,LOM
GRS005 ,76.0,61.888888888888886,9,39.143160809086226,ALTO,LOM
PNL005 ,74.0,11.0,8,39.14406266513702,ALTO,SIC
CRZ055 ,80.0,14.625,8,39.1446076278063,ALTO,BAS
GRN571 ,82.0,25.88888888888889,9,39.14666686968762,ALTO,CAM
ZZN039 ,73.0,22.11111111111111,9,39.14712655670363,ALTO,PUG
TGR037 ,72.0,61.125,8,39.14948401413366,ALTO,PIE
BLZ094 ,70.0,30.0,1,39.14989661770562,ALTO,CAB
RFP004 ,66.0,14.125,8,39.150514920264726,ALTO,PUG
FRL218 ,84.0,36.111111111111114,9,39.15640920763151,ALTO,LOM
BRN973 ,78.0,13.777777777777779,9,39.15685927160261,ALTO,EMI
GZH001 ,86.0,58.666666666666664,9,39.15723660190099,ALTO,LOM
RSC033 ,68.0,113.75,4,39.15803784896927,ALTO,LOM
FRT037 ,84.0,69.875,8,39.1616844731128,ALTO,SIC
MRX050 ,52.0,45.0,3,39.161884818231634,ALTO,LOM
GRR341 ,87.0,43.44444444444444,9,39.16283949312944,ALTO,LOM
NTG013 ,75.0,128.22222222222223,9,39.16287499278334,ALTO,LAZ
DML027 ,67.0,39.0,9,39.17362231508821,ALTO,CAM
RVD036 ,75.0,26.0,9,39.175262309170364,ALTO,PIE
RBN052 ,86.0,66.44444444444444,9,39.17660988479034,ALTO,LOM
MNN262 ,73.0,39.285714285714285,7,39.179656389362535,ALTO,LAZ
GRS063 ,57.0,35.0,8,39.180769281308116,ALTO,LAZ
RVL079 ,85.0,77.66666666666667,9,39.18172712684547,ALTO,PIE
TRT091 ,77.0,26.11111111111111,9,39.184414773722885,ALTO,LOM
STG059 ,73.0,47.44444444444444,9,39.187246000936085,ALTO,PUG
QTN011 ,78.0,72.75,8,39.18920618373315,ALTO,LOM
CML169 ,78.0,20.333333333333332,9,39.18986014785578,ALTO,LAZ
DDL047 ,71.0,7.0,2,39.19197585434677,ALTO,LOM
CND024 ,87.0,9.88888888888889,9,39.19380279378307,ALTO,LOM
CHN131 ,52.0,18.285714285714285,7,39.194184261138844,ALTO,EMI
CHR118 ,68.0,35.111111111111114,9,39.19698219717315,ALTO,CAM
MRR709 ,71.0,75.77777777777777,9,39.20049335798505,ALTO,LOM
SGL035 ,83.0,37.888888888888886,9,39.205755112752804,ALTO,LOM
FMR001 ,87.0,52.77777777777778,9,39.209239307057274,ALTO,EMI
DMG003 ,83.0,48.333333333333336,9,39.21026266003885,ALTO,LOM
BRX014 ,39.0,38.0,1,39.21308522280989,ALTO,CAB
FRN741 ,67.0,49.5,8,39.21482833038122,ALTO,EMI
RLC030 ,69.0,21.88888888888889,9,39.21732120029871,ALTO,VEN
BCR088 ,82.0,46.888888888888886,9,39.22278331012117,ALTO,FRI
CCD026 ,81.0,59.44444444444444,9,39.222868966025324,ALTO,EMI
CRS198 ,65.0,58.666666666666664,6,39.236595120838835,ALTO,PUG
FLN080 ,75.0,21.77777777777778,9,39.2373098026351,ALTO,LOM
DLN059 ,90.0,40.111111111111114,9,39.245007286119346,ALTO,LOM
ZCT015 ,61.0,49.875,8,39.24802092010765,ALTO,LOM
PSN067 ,90.0,71.11111111111111,9,39.25015407887011,ALTO,EMI
SLC012 ,69.0,31.444444444444443,9,39.25256241300787,ALTO,LOM
BLR169 ,43.0,14.88888888888889,9,39.25545633393784,ALTO,EMI
PRN248 ,70.0,36.888888888888886,9,39.259473347990564,ALTO,PUG
CRD036 ,72.0,31.833333333333332,6,39.25951087841155,ALTO,LAZ
SLM001 ,81.0,20.0,9,39.260228792266396,ALTO,LOM
DLT069 ,72.0,56.25,8,39.262796387619346,ALTO,LAZ
CRL217 ,80.0,41.22222222222222,9,39.26340537602525,ALTO,LOM
SNT042 ,74.0,56.333333333333336,9,39.26650285028688,ALTO,SAR
GRZ039 ,83.0,65.22222222222223,9,39.2672267536789,ALTO,FRI
DLL067 ,74.0,36.77777777777778,9,39.267695950366004,ALTO,LOM
FBL025 ,75.0,42.44444444444444,9,39.275036707633575,ALTO,EMI
LSG012 ,74.0,45.22222222222222,9,39.27709431381264,ALTO,CAB
CNR246 ,75.0,52.888888888888886,9,39.277524649355136,ALTO,EMI
CPR114 ,72.0,29.5,2,39.277843549829825,ALTO,CAM
CRN357 ,83.0,49.888888888888886,9,39.288857799430566,ALTO,EMI
LZR030 ,69.0,50.55555555555556,9,39.28947263531392,ALTO,VEN
TMZ008 ,74.0,44.666666666666664,9,39.28951037142937,ALTO,PUG
BND005 ,52.0,10.5,4,39.289714627537336,ALTO,VEN
SPR156 ,75.0,60.44444444444444,9,39.29053717796501,ALTO,LIG
CNT021 ,76.0,35.666666666666664,9,39.29635285366225,ALTO,MAR
SDT002 ,86.0,71.44444444444444,9,39.303674194733716,ALTO,LAZ
BRC363 ,84.0,22.22222222222222,9,39.30740057653465,ALTO,LOM
LNN093 ,80.0,48.0,4,39.308659785926764,ALTO,MAR
RTN025 ,72.0,36.875,8,39.30960921375416,ALTO,CAB
PRN483 ,62.0,31.666666666666668,9,39.310456617559744,ALTO,LOM
MNN650 ,70.0,58.55555555555556,9,39.314609420139796,ALTO,LOM
BRD305 ,46.0,37.55555555555556,9,39.320142408864676,ALTO,LOM
SCL042 ,74.0,29.375,8,39.32027661735515,ALTO,FRI
FNN020 ,75.0,43.888888888888886,9,39.3210857441185,ALTO,CAB
PLG002 ,79.0,86.57142857142857,7,39.32254300434616,ALTO,SAR
RSD080 ,67.0,41.888888888888886,9,39.32300117025257,ALTO,CAB
PLC211 ,70.0,44.125,8,39.32339612406302,ALTO,SAR
BNL405 ,69.0,51.875,8,39.32427733302428,ALTO,SAR
GDR053 ,88.0,45.888888888888886,9,39.32725800699841,ALTO,LAZ
MTG012 ,87.0,43.5,8,39.32744870996346,ALTO,PIE
MNN109 ,73.0,47.888888888888886,9,39.32864602305514,ALTO,PUG
CRR709 ,66.0,34.0,4,39.329760964443324,ALTO,TRT
BSD028 ,70.0,141.2,5,39.33114991825265,ALTO,TOS
PCC094 ,78.0,29.444444444444443,9,39.33484412212697,ALTO,FRI
FRN751 ,70.0,50.22222222222222,9,39.335821440511246,ALTO,LOM
MZC044 ,77.0,1.0,1,39.33678829507605,ALTO,LIG
RGZ002 ,82.0,15.0,6,39.33783706119366,ALTO,CAM
MSC108 ,83.0,54.44444444444444,9,39.33827722570678,ALTO,LOM
BNR064 ,74.0,84.22222222222223,9,39.34107042849918,ALTO,PIE
PFR002 ,73.0,58.4,5,39.34301862484398,ALTO,ABR
CPG056 ,86.0,107.44444444444444,9,39.34401696343399,ALTO,EMI
GGR015 ,79.0,64.66666666666667,9,39.34759777310579,ALTO,PIE
DVR016 ,79.0,97.22222222222223,9,39.34762087693139,ALTO,SIC
SSZ004 ,83.0,37.111111111111114,9,39.35493691050785,ALTO,ABR
STN060 ,69.0,23.0,9,39.35787832321535,ALTO,LOM
CST130 ,95.0,115.875,8,39.35834479796775,ALTO,LAZ
CLN439 ,85.0,15.0,1,39.362156437745874,ALTO,CAB
PNL001 ,82.0,51.888888888888886,9,39.364976262854704,ALTO,VEN
MZC049 ,84.0,60.0,9,39.38009907808194,ALTO,EMI
FRL066 ,67.0,41.857142857142854,7,39.381804045204525,ALTO,LAZ
RLL077 ,67.0,144.5,4,39.3860761148937,ALTO,PIE
PTD052 ,74.0,8.88888888888889,9,39.38970534542546,ALTO,LAZ
CHS032 ,91.0,61.888888888888886,9,39.40545470421231,ALTO,LOM
PNN039 ,75.0,58.44444444444444,9,39.40827332448619,ALTO,LAZ
FLR070 ,66.0,5.5,6,39.41038847349056,ALTO,TRT
RSR272 ,66.0,27.77777777777778,9,39.4107992066453,ALTO,PIE
MRL162 ,67.0,15.777777777777779,9,39.412501992397324,ALTO,TOS
TMZ001 ,86.0,77.75,8,39.41325407845201,ALTO,CAB
RBN018 ,60.0,4.75,4,39.41444346182853,ALTO,LOM
MRC027 ,89.0,47.0,9,39.4161126843735,ALTO,SAR
BCD041 ,69.0,154.33333333333334,9,39.41647913351231,ALTO,LOM
TND016 ,83.0,70.77777777777777,9,39.41788775423258,ALTO,PIE
TMZ021 ,75.0,12.125,8,39.41905202833095,ALTO,CAB
GDN050 ,81.0,47.333333333333336,9,39.42417968394843,ALTO,MAR
FRC052 ,85.0,31.666666666666668,9,39.4283020987083,ALTO,FRI
PLN423 ,73.0,51.22222222222222,9,39.4346364517473,ALTO,LIG
PST017 ,68.0,41.833333333333336,6,39.43794785166768,ALTO,PUG
GRN060 ,70.0,107.55555555555556,9,39.44090600369134,ALTO,LAZ
PCT050 ,77.0,59.22222222222222,9,39.44242821820658,ALTO,LAZ
SGL069 ,56.0,102.66666666666667,3,39.446061854336506,ALTO,EMI
RMN135 ,60.0,90.85714285714286,7,39.44731316544157,ALTO,EMI
BNM033 ,76.0,120.125,8,39.448309592908195,ALTO,SAR
RVZ002 ,76.0,42.77777777777778,9,39.450810841244135,ALTO,PIE
GSN115 ,82.0,20.555555555555557,9,39.45352632141071,ALTO,LOM
BST002 ,81.0,55.888888888888886,9,39.460569697101725,ALTO,LIG
DBG003 ,79.0,99.22222222222223,9,39.4619969421187,ALTO,EMI
STR043 ,69.0,40.0,7,39.46360482920538,ALTO,SAR
RLL059 ,83.0,50.333333333333336,9,39.468953085386424,ALTO,FRI
PLN351 ,76.0,77.0,9,39.47121016335537,ALTO,LAZ
DMN053 ,85.0,47.125,8,39.474413037908434,ALTO,EMI
CTT002 ,79.0,14.285714285714286,7,39.481599360459406,ALTO,CAB
PRZ032 ,68.0,34.0,6,39.484696968035855,ALTO,VEN
PLG019 ,85.0,37.888888888888886,9,39.48520054048022,ALTO,LOM
BNN146 ,87.0,68.44444444444444,9,39.48561391729259,ALTO,EMI
DFN028 ,37.0,5.0,8,39.48614545094412,ALTO,CAM
ZNN131 ,80.0,68.375,8,39.488381365278975,ALTO,EMI
DML028 ,67.0,30.88888888888889,9,39.4899090274011,ALTO,SAR
BRL196 ,58.0,11.0,5,39.50570518861017,ALTO,TOS
MSN166 ,88.0,49.111111111111114,9,39.50605655690249,ALTO,LOM
GTZ013 ,77.0,32.77777777777778,9,39.50651047955595,ALTO,PIE
BCM003 ,87.0,32.44444444444444,9,39.509784198119235,ALTO,VEN
STR164 ,79.0,49.55555555555556,9,39.516098096835606,ALTO,PIE
MRL192 ,62.0,23.88888888888889,9,39.516559137890916,ALTO,LOM
VRL087 ,75.0,11.0,6,39.51702314620708,ALTO,EMI
FCD005 ,76.0,5.666666666666667,3,39.52386100565579,ALTO,SIC
PCR045 ,68.0,7.0,3,39.527605806756846,ALTO,TOS
CHN029 ,86.0,84.33333333333333,9,39.53297039414707,ALTO,PUG
RGT074 ,46.0,4.0,1,39.538023446352675,ALTO,EMI
SMD045 ,29.0,8.5,2,39.538197497195874,ALTO,LAZ
GGL007 ,60.0,20.333333333333332,9,39.54184887402121,ALTO,LAZ
BTN097 ,72.0,84.0,9,39.549541279849635,ALTO,SIC
SRT001 ,73.0,26.88888888888889,9,39.55089659371522,ALTO,LAZ
SLR103 ,82.0,68.5,8,39.551514516273556,ALTO,EMI
RGM016 ,76.0,34.333333333333336,9,39.55193231721002,ALTO,LOM
PRL229 ,83.0,68.0,9,39.5527193341836,ALTO,LOM
SPN024 ,87.0,35.55555555555556,9,39.55334205834069,ALTO,FRI
MRN754 ,70.0,69.0,9,39.553600993112475,ALTO,FRI
PZG005 ,61.0,16.11111111111111,9,39.55377069765311,ALTO,UMB
CTL010 ,64.0,15.88888888888889,9,39.55382213449363,ALTO,LAZ
CRR095 ,68.0,17.88888888888889,9,39.55656072123716,ALTO,TOS
BRP028 ,71.0,52.111111111111114,9,39.56341746077162,ALTO,LOM
DMN192 ,84.0,83.44444444444444,9,39.5644100705655,ALTO,VEN
LCN137 ,69.0,57.666666666666664,9,39.56509341605356,ALTO,LAZ
FLL098 ,85.0,124.0,7,39.57027427679525,ALTO,LAZ
DLR005 ,74.0,20.22222222222222,9,39.57028964246265,ALTO,CAB
MNL206 ,66.0,2.5,6,39.58034199597986,ALTO,PIE
PRZ049 ,57.0,27.75,8,39.584684936971136,ALTO,SAR
MRL001 ,79.0,16.555555555555557,9,39.58512608386899,ALTO,SAR
CNC016 ,78.0,63.0,9,39.5874858635305,ALTO,PIE
FND003 ,77.0,34.888888888888886,9,39.59063376943271,ALTO,EMI
VLN250 ,78.0,19.11111111111111,9,39.59138735757513,ALTO,LOM
SFC001 ,85.0,43.22222222222222,9,39.5938042063501,ALTO,PUG
CSG072 ,81.0,46.666666666666664,9,39.59413626431346,ALTO,FRI
GRP064 ,67.0,112.25,4,39.59569735825142,ALTO,EMI
CRN867 ,67.0,24.333333333333332,9,39.59812941653154,ALTO,TOS
PTD006 ,87.0,14.142857142857142,7,39.612868157815754,ALTO,LAZ
BTL058 ,83.0,12.0,5,39.617497724251834,ALTO,LIG
CCR070 ,72.0,5.571428571428571,7,39.620125256895044,ALTO,LOM
VND066 ,78.0,29.0,8,39.62295527060952,ALTO,TOS
DNS001 ,88.0,25.125,8,39.63616632753548,ALTO,LAZ
LSC007 ,50.0,44.5,2,39.63905387224992,ALTO,MAR
MGN015 ,73.0,31.0,8,39.64075161631517,ALTO,VEN
DNT082 ,94.0,65.55555555555556,9,39.642900418046935,ALTO,VEN
DVN025 ,84.0,70.42857142857143,7,39.64967999072343,ALTO,CAB
PRT117 ,74.0,59.888888888888886,9,39.65141697465141,ALTO,LOM
GHR058 ,71.0,76.44444444444444,9,39.65146689533928,ALTO,PIE
GNR011 ,61.0,17.25,8,39.654116884423345,ALTO,TOS
SMS022 ,79.0,13.714285714285714,7,39.65598677321029,ALTO,LAZ
MZC016 ,83.0,48.77777777777778,9,39.66153123048137,ALTO,LIG
NNL056 ,66.0,110.625,8,39.66437180904931,ALTO,LAZ
GNC104 ,66.0,44.77777777777778,9,39.664752648120775,ALTO,VEN
CVR096 ,68.0,50.5,6,39.666696164444986,ALTO,TOS
BNN206 ,54.0,112.0,7,39.66840965546371,ALTO,LIG
VRL013 ,70.0,25.571428571428573,7,39.67000440996216,ALTO,PUG
VCT001 ,78.0,3.1666666666666665,6,39.67077913544278,ALTO,ABR
VRL020 ,88.0,91.0,9,39.67213049340307,ALTO,PIE
PRN341 ,78.0,40.333333333333336,9,39.675023367180785,ALTO,MAR
MML039 ,70.0,1.5,2,39.67503934281815,ALTO,VEN
GRR009 ,75.0,74.33333333333333,9,39.67793758283665,ALTO,EMI
SPL204 ,72.0,53.25,8,39.681361669346416,ALTO,SAR
MRN818 ,69.0,13.333333333333334,9,39.68182884757005,ALTO,SIC
RNR016 ,74.0,6.0,8,39.683853202830264,ALTO,VEN
FCM003 ,66.0,43.55555555555556,9,39.68440713273546,ALTO,LOM
DNN058 ,83.0,57.77777777777778,9,39.68502275396507,ALTO,LOM
CRD060 ,68.0,34.625,8,39.68588533985761,ALTO,FRI
SNC043 ,81.0,36.0,8,39.6901228841667,ALTO,LAZ
NCG005 ,75.0,38.375,8,39.69151723270832,ALTO,LAZ
CNP002 ,77.0,18.444444444444443,9,39.69433175352383,ALTO,PUG
MZT004 ,82.0,43.77777777777778,9,39.69559551356047,ALTO,EMI
BRN023 ,71.0,46.111111111111114,9,39.69947864166511,ALTO,LOM
DFN062 ,37.0,14.222222222222221,9,39.70046426899514,ALTO,SIC
TRR285 ,72.0,54.333333333333336,9,39.70149560232228,ALTO,FRI
VLC032 ,66.0,32.375,8,39.70202456365473,ALTO,TOS
CSN062 ,86.0,48.666666666666664,9,39.702855852165015,ALTO,LOM
CTN008 ,78.0,49.666666666666664,9,39.706121106846524,ALTO,VEN
NPN024 ,66.0,37.77777777777778,9,39.70658631755825,ALTO,LOM
SLC002 ,77.0,40.44444444444444,9,39.70867311361428,ALTO,LIG
MRN805 ,67.0,28.0,9,39.709105599052194,ALTO,LOM
BTL102 ,64.0,33.22222222222222,9,39.71092361125243,ALTO,LOM
BRN272 ,76.0,50.125,8,39.71468552486078,ALTO,VEN
VLM004 ,84.0,59.666666666666664,9,39.71722186216551,ALTO,VEN
CRC025 ,80.0,70.33333333333333,9,39.71937363432987,ALTO,LOM
MNL069 ,63.0,45.888888888888886,9,39.72104575566948,ALTO,LOM
BTS041 ,65.0,8.0,2,39.72135521882889,ALTO,VEN
BNN092 ,87.0,76.22222222222223,9,39.72567815743005,ALTO,LOM
CPR227 ,41.0,46.0,2,39.727077618069195,ALTO,CAB
ZML020 ,84.0,127.66666666666667,9,39.72731994748537,ALTO,LAZ
PLN441 ,24.0,41.5,8,39.727965355978185,ALTO,CAB
RNN176 ,77.0,80.14285714285714,7,39.728605178394915,ALTO,LOM
SLY008 ,93.0,76.5,8,39.73212612041575,ALTO,LAZ
PRR203 ,76.0,24.11111111111111,9,39.73249298310319,ALTO,VEN
PLT133 ,75.0,18.0,8,39.73249507021078,ALTO,EMI
RFL029 ,82.0,102.125,8,39.734132916019895,ALTO,SAR
CSN048 ,78.0,79.0,9,39.7446940876942,ALTO,SIC
RZD011 ,73.0,54.0,9,39.75113721636462,ALTO,VEN
PLC117 ,82.0,44.55555555555556,9,39.75246508112747,ALTO,MAR
TZL002 ,63.0,63.666666666666664,9,39.757583705631134,ALTO,SIC
GMR013 ,68.0,40.0,9,39.765910982177616,ALTO,VEN
RVC013 ,77.0,47.111111111111114,9,39.76597262324599,ALTO,LIG
HLY001 ,72.0,21.375,8,39.76695420097053,ALTO,LOM
GNL059 ,51.0,71.0,3,39.76730349889961,ALTO,TOS
BLS061 ,71.0,76.75,8,39.776229431135384,ALTO,LAZ
RNT019 ,68.0,18.25,8,39.77666045459971,ALTO,LIG
RCT075 ,74.0,68.0,8,39.77988604570124,ALTO,SIC
DGL148 ,49.0,1.5,2,39.783873008698805,ALTO,MAR
LPN094 ,67.0,48.55555555555556,9,39.78983662678053,ALTO,SIC
PTL015 ,77.0,36.25,8,39.7900543599266,ALTO,EMI
SNC029 ,78.0,48.625,8,39.790516391357926,ALTO,LOM
PSY003 ,85.0,56.44444444444444,9,39.79167315161045,ALTO,VEN
SNN229 ,81.0,46.25,8,39.79171715769958,ALTO,LOM
TPL005 ,81.0,26.571428571428573,7,39.79346153841208,ALTO,LOM
TNR067 ,79.0,62.888888888888886,9,39.79383689020833,ALTO,PIE
RNL039 ,69.0,61.44444444444444,9,39.79617180667268,ALTO,LOM
CSN355 ,78.0,68.0,8,39.79831876551914,ALTO,LAZ
PLC223 ,83.0,25.77777777777778,9,39.79863691127007,ALTO,LAZ
FRN018 ,85.0,27.375,8,39.801495353944,ALTO,LOM
PRZ139 ,72.0,30.75,4,39.803954210266326,ALTO,TOS
RMN040 ,58.0,58.8,5,39.806530821298445,ALTO,CAM
LDL036 ,57.0,35.0,9,39.80747394350688,ALTO,LOM
CRC379 ,78.0,32.55555555555556,9,39.80847516208191,ALTO,LAZ
CCN264 ,69.0,49.666666666666664,9,39.809155514575906,ALTO,MAR
LBC058 ,57.0,49.333333333333336,9,39.82592817883012,ALTO,PUG
GSL082 ,75.0,32.111111111111114,9,39.8277228201702,ALTO,FRI
SCZ109 ,71.0,6.0,1,39.82920397294781,ALTO,SAR
RCL185 ,69.0,71.71428571428571,7,39.835446477359206,ALTO,LAZ
CTM010 ,71.0,76.55555555555556,9,39.840377990209724,ALTO,LIG
PLL407 ,78.0,82.55555555555556,9,39.84163945106553,ALTO,LAZ
TRR288 ,44.0,20.0,8,39.84309714362959,ALTO,TOS
CTR051 ,77.0,53.44444444444444,9,39.843948959171065,ALTO,PIE
CSL176 ,74.0,71.22222222222223,9,39.84425523143522,ALTO,LAZ
SNR003 ,73.0,63.55555555555556,9,39.846956904108126,ALTO,VEN
RVL045 ,73.0,24.444444444444443,9,39.84802938487803,ALTO,LOM
MND193 ,66.0,23.11111111111111,9,39.848789164589036,ALTO,LOM
